M54.88,Other dorsalgia  sacral and sacrococcygeal region,,,,,
M54.91,"Dorsalgia, unspecified; Backache NOS occipito-atlanto-axialregion",,,,,
M54.93,"Dorsalgia, unspecified; Backache NOS cervicothoracicregion",,,,,
M54.96,"Dorsalgia, unspecified; Backache NOS lumbar region",,,,,
M54.97,"Dorsalgia, unspecified; Backache NOS lumbosacral region",,,,,
M54.98,"Dorsalgia, unspecified; Backache NOS sacral andsacrococcygeal region",,,,,
M54.99,"Dorsalgia, unspecified; Backache NOS site unspecified",,,,,
N31.0,"Uninhibited neuropathic bladder, not elsewhere classified",,,,,
N31.1,"Reflex neuropathic bladder, not elsewhere classified",,,,,
N31.2,"Flaccid neuropathic bladder, not elsewhere classified;Atonic  Motor Neuropathic bladder;  Sensory Atonic  MotorNeuropathic bladder; Autonomous Neuropathic bladder ;Nonreflex Neuropathic bladder",,,,,
N31.8,Other neuromuscular dysfunction of bladder,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
N32.9,"Bladder disorder, unspecified",,,,,
N39.3,Stress incontinence,,,,,
N39.4,"Other specified urinary incontinence; Overflowincontinence, Reflex incontinence, Urge incontinence",,,,,
R32,Unspecified urinary incontinence; Enuresis NOS,,,,,
A05.1,"Botulism; Classical foodborne intoxication due toClostridium botulinum",,,,,
G93.5,"Compression of brain; [compression, Herniation] of brain(stem)",,,,,
N61,"Inflammatory disorders of breast; Acute abscess of nonpuerperal areola; Acute abscess nonpuerperal breast;Chronic abscess of nonpuerperal  areola; Chronic abscess ofnonpuerperal  breast; Carbuncle of breast;  Acute mastitisnonpuerperal, NOS; Acute mastitis nonpuerperal, infective;subacute mastitis nonpuerperal, NOS; subacute mastitisnonpuerpural, infective",,,,,
O91.0,"Infection of nipple associated with childbirth; Gestationalabscess of nipple; Puerperal abscess of nipple",,,,,
O91.1,"Abscess of breast associated with childbirth; Mammaryabscess gestational or puerperal; Purulent mastitisgestational or puerperal; Subareolar abscess gestational orpuerperal",,,,,
O91.2,"Nonpurulent mastitis associated with childbirth;Lymphangitis of breast gestational or puerperal; MastitisNOS gestational or puerperal; Interstitial mastitisgestational or puerperal; Parenchymatous mastitisgestational or puerperal",,,,,
O92.0,Retracted nipple associated with childbirth,,,,,
O92.1,"Cracked nipple associated with childbirth; Fissure of nipple,gestational or puerperal",,,,,
C50.0,"Malignant neoplasm of Nipple and areola, breast",,,,,
C50.1,Malignant neoplasm of Central portion of breast,,,,,
C50.2,Malignant neoplasm of Upper-inner quadrant of breast,,,,,
C50.3,Malignant neoplasm of Lower-inner quadrant of breast,,,,,
C50.4,Malignant neoplasm of Upper-outer quadrant of breast,,,,,
C50.6,Malignant neoplasm of Axillary tail of breast,,,,,
C50.8,Malignant neoplasm of Overlapping lesion of breast,,,,,
C50.9,"Malignant neoplasm of Breast, unspecified",,,,,
L10.0,Pemphigus vulgaris,,,,,
L10.1,Pemphigus vegetans,,,,,
L10.2,Pemphigus foliaceus,,,,,
L10.4,Pemphigus erythematosus; Senear-Usher syndrome,,,,,
L10.8,Other pemphigus,,,,,
L10.9,"Pemphigus, unspecified",,,,,
L11.0,Acquired keratosis follicularis,,,,,
L11.1,Transient acantholytic dermatosis [Grover],,,,,
L11.9,"Acantholytic disorder, unspecified",,,,,
L12.0,Bullous pemphigoid,,,,,
L12.1,"Cicatricial pemphigoid; Benign mucous membranepemphigoid",,,,,
L12.2,"Chronic bullous disease of childhood; Juvenile dermatitisherpetiformis",,,,,
L12.3,Acquired epidermolysis bullosa,,,,,
L12.8,Other pemphigoid,,,,,
L13.0,Dermatitis herpetiformis; Duhring's disease,,,,,
L13.1,Subcorneal pustular dermatitis; Sneddon-Wilkinson disease,,,,,
L13.9,"Bullous disorder, unspecified",,,,,
T20.4,Corrosion of unspecified degree of head and neck,,,,,
T21.0,Burn of unspecified degree of trunk,,,,,
T21.2,Burn of second degree of trunk,,,,,
T21.5,Corrosion of first degree of trunk,,,,,
T21.6,Corrosion of second degree of trunk,,,,,
T22.2,"Burn of second degree of shoulder and upper limb, exceptwrist and hand",,,,,
T22.5,"Corrosion of first degree of shoulder and upper limb,except wrist and hand",,,,,
T22.6,"Corrosion of second degree of shoulder and upper limb,except wrist and hand",,,,,
T23.2,Burn of second degree of wrist and hand,,,,,
T23.4,Corrosion of unspecified degree of wrist and hand,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
T24.5,"Corrosion of first degree of hip and lower limb, exceptankle and foot",,,,,
T24.6,"Corrosion of second degree of hip and lower limb, exceptankle and foot",,,,,
T25.2,Burn of second degree of ankle and foot,,,,,
T25.5,Corrosion of first degree of ankle and foot,,,,,
T26.0,Burn of eyelid and periocular area,,,,,
T26.4,"Burn of eye and adnexa, part unspecified",,,,,
T26.9,"Corrosion of eye and adnexa, part unspecified",,,,,
T27.3,"Burn of respiratory tract, part unspecified",,,,,
T27.7,"Corrosion of respiratory tract, part unspecified",,,,,
T28.9,Corrosion of other and unspecified internal organs,,,,,
T29.1,"Burns of multiple regions, no more than first-degree burnsmentioned",,,,,
T30.0,"Burn of unspecified body region, unspecified degree; BurnNOS",,,,,
T30.2,"Burn of second degree, body region unspecified; Secodn-degree burn NOS",,,,,
T30.3,"Burn of third degree, body region unspecified; Third-degreeburn NOS",,,,,
T30.4,"Corrosion of unspecified body region, unspecified degree;Corrosion NOS",,,,,
T30.5,"Corrosion of first degree, body region unspecified; First-degree corrosion NOS",,,,,
T30.6,"Corrosion of second degree, body region unspecified;Second-degree corrosion NOS",,,,,
T30.7,"Corrosion of third degree, body region unspecified; Thrid-degree corrosion NOS",,,,,
T31.0,Burns involving less than 10% of body surface,,,,,
T31.1,Burns involving 10-19% of body surface,,,,,
T32.0,Corrosions involving less than 10% of body surface,,,,,
T32.1,Corrosions involving 10-19% of body surface,,,,,
T34.1,Frostbite with tissue necrosis of neck,,,,,
T35.0,"Superficial frostbite involving multiple body regions;Multiple superficial frosbite NOS",,,,,
T35.1,"Frostbite with tissue necrosis involving multiple bodyregions; Multiple frosbite with tissue necrosis NOS",,,,,
T20.2,Burn of second degree of head and neck,,,,,
T20.3,Burn of third degree of head and neck,,,,,
T20.6,Corrosion of second degree of head and neck,,,,,
T22.3,"Burn of third degree of shoulder and upper limb, exceptwrist and hand",,,,,
T23.3,Burn of third degree of wrist and hand,,,,,
T23.6,Corrosion of second degree of wrist and hand,,,,,
T23.7,Corrosion of third degree of wrist and hand,,,,,
T24.3,"Burn of third degree of hip and lower limb, except ankleand foot",,,,,
T24.7,"Corrosion of third degree of hip and lower limb, exceptankle and foot",,,,,
T25.3,Burn of third degree of ankle and foot,,,,,
T26.1,Burn of cornea and conjunctival sac,,,,,
T26.2,Burn with resulting rupture and destruction of eyeball,,,,,
T26.3,Burn of other parts of eye and adnexa,,,,,
T26.6,Corrosion of cornea and conjunctival sac,,,,,
T27.0,Burn of larynx and trachea,,,,,
T27.2,Burn of other parts of respiratory tract; Thoracic cavity,,,,,
T28.0,Burn of mouth and pharynx,,,,,
T28.1,Burn of oesophagus,,,,,
T28.2,Burn of other parts of alimentary tract,,,,,
T28.3,Burn of internal genitourinary organs,,,,,
T28.5,Corrosion of mouth and pharynx,,,,,
T28.6,Corrosion of oesophagus,,,,,
T28.7,Corrosion of other parts of alimentary tract,,,,,
T28.8,Corrosion of internal genitourinary organs,,,,,
T29.2,"Burns of multiple regions, no more than second-degreeburns mentioned",,,,,
T29.3,"Burns of multiple regions, at least one burn of third degreementioned",,,,,
T29.6,"Corrosions of multiple regions, no more than second-degree corrosions mentioned",,,,,
T31.2,Burns involving 20-29% of body surface,,,,,
T31.3,Burns involving 30-39% of body surface,,,,,
T31.4,Burns involving 40-49% of body surface,,,,,
T31.5,Burns involving 50-59% of body surface,,,,,
T32.2,Corrosions involving 20-29% of body surface,,,,,
T32.3,Corrosions involving 30-39% of body surface,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
T34.9,"Frostbite with tissue necrosis of other and unspecifiedsites; Frosbite with tissue necrosis NOS; Frosbite with tissueof leg NOS; Frosbite with tissue necrosis of trunk NOS",,,,,
T21.3,Burn of third degree of trunk,,,,,
T31.6,Burns involving 60-69% of body surface,,,,,
T31.7,Burns involving 70-79% of body surface,,,,,
T31.8,Burns involving 80-89% of body surface,,,,,
T31.9,Burns involving 90% or more of body surface,,,,,
T32.9,Corrosions involving 90% or more of body surface,,,,,
I47.0,Re-entry ventricular arrhythmia,,,,,
I47.1,"Supraventricular tachycardia; Atrial Paroxysmaltachycardia; Atrioventricular [AV] Paroxysmal tachycardia;Junctional Paroxysmal tachycardia; Nodal Paroxysmaltachycardia",,,,,
I47.2,Ventricular tachycardia,,,,,
I47.9,"Paroxysmal tachycardia, unspecified; Bouveret (-Hoffmann)syndrome",,,,,
I48,Atrial fibrillation and flutter,,,,,
I49.0,Ventricular fibrillation and flutter,,,,,
I49.1,Atrial premature depolarization; Atrial premature beats,,,,,
I49.2,Junctional premature depolarization,,,,,
I49.3,Ventricular premature depolarization,,,,,
I49.4,"Other and unspecified premature depolarization; Ectopicbeats; Extrasystoles; Extrasystolic arrhythmias; Prematurebeats NOS; Premature contractions",,,,,
I49.5,Sick sinus syndrome; Tachycardia-bradycardia syndrome,,,,,
I49.8,"Other specified cardiac arrhythmias; Brugada syndrome;Long QT syndrome; coronary sinus rhythm disorder;ectopic rhythm disorder; nodal rhythm disorder",,,,,
I49.9,"Cardiac arrhythmia, unspecified; Cardiac arrhythmia NOS",,,,,
I42.0,Dilated cardiomyopathy; Congestive cardiomyopathy,,,,,
I42.1,"Obstructive hypertrophic cardiomyopathy; Hypertrophicsubaortic stenosis",,,,,
I42.2,"Other hypertrophic cardiomyopathy; Nonobstructivehypertrophic cardiomyopathy",,,,,
I42.3,"Endomyocardial (eosinophilic) disease; Endomyocardial(tropical) fibrosis; Löffler's endocarditis",,,,,
I42.4,Endocardial fibroelastosis; Congenital cardiomyopathy,,,,,
I42.5,Other restrictive cardiomyopathy,,,,,
I42.6,Alcoholic cardiomyopathy,,,,,
I42.7,Cardio myopathy due to drugs and other external agents,,,,,
I42.8,Other cardiomyopathies,,,,,
I42.9,"Cardio myopathy, unspecified; Primary cardiomyopathyNOS; Secondary cardiomyopathy NOS",,,,,
P29.0,Neonatal cardiac failure,,,,,
P29.1,Neonatal cardiac dysrhythmia,,,,,
P29.2,Neonatal hypertension,,,,,
P29.4,Transient myocardial ischaemia of newborn,,,,,
P29.8,"Other cardiovascular disorders originating in the perinatalperiod",,,,,
G83.4,"Cauda equina syndrome; Neurogenic bladder due to caudaequina syndromeExcludes: cord bladder NOS (G95.8)",,,,,
A46,Erysipelas,,,,,
A48.0,Gas gangrene; Clostridial cellulitis;  Clostridial  myonecrosis,,,,,
L03.0,"Cellulitis of finger and toe; Infection of nail; Onychia;Paronychia; Perionychia",,,,,
L03.1,"Cellulitis of other parts of limb,  Axilla; Cellulitis ofHip;Cellulitis of Shoulder",,,,,
L03.2,Cellulitis of face,,,,,
L03.3,"Cellulitis of trunk;Cellulitis of Abdominal wall;Cellulitis ofBack [any part]; Cellulitis of Chest wall;Cellulitis ofGroin;Cellulitis of Perineum;Cellulitis of Umbilicus",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
L03.9,"Cellulitis, unspecified",,,,,
L98.3,Eosinophilic cellulitis [Wells],,,,,
G80.0,"Spastic cerebral palsy; Congenital spastic paralysis(cerebral); Spastic tetraplegic cerebral palsy",,,,,
G80.1,Spastic diplegia; Spastic cerebral palsy NOS,,,,,
G80.2,"Infantile hemiplegiaSpastic hemiplegic cerebral palsy",,,,,
G80.3,"Dyskinetic cerebral palsy; Athetoid cerebral palsy; Dystoniccerebral palsy",,,,,
G80.4,Ataxic cerebral palsy,,,,,
G80.8,"Other infantile cerebral palsy; Mixed cerebral palsysyndromes",,,,,
G80.9,"Infantile cerebral palsy, unspecified; Cerebral palsy NOS",,,,,
K74.3,"Primary biliary cirrhosis; Chronic nonsupparativedestructive cholangitis",,,,,
K80.3,"Calculus of bile duct with cholangitis; Any condition listed inK80.5 with cholangitis",,,,,
K80.0,"Calculus of gallbladder with acute cholecystitis; Anycondition listed in K80.2 with acute cholecystitisAcute cholecystitis with cholelithiasis",,,,,
K80.1,"Calculus of gallbladder with other cholecystitis; Anycondition listed in K80.2 with chronic cholecystitis;Cholecystitis with cholelithiasis NOS",,,,,
K80.4,"Calculus of bile duct with cholecystitis; Any condition listedin K80.5 with cholecystitis (with cholangitis)",,,,,
K81.0,"Acute cholecystitis; Abscess of gallbladder without calculus;Angiocholecystitis without calculus; Acute emphysematouscholecystitis without calculus; Gangrenous cholecystitiswithout calculus; Supparative cholecystitis withoutcalculus; Empyema of gallbladder without calculus;Gangrene of gallbladder without calculus",,,,,
K81.1,Chronic cholecystitis,,,,,
K81.8,Other cholecystitis,,,,,
Q90.0,"Trisomy 21, meiotic nondisjunction",,,,,
Q90.2,"Trisomy 21, translocation",,,,,
Q90.9,"Down's syndrome, unspecified; Trisomy 21 NOS",,,,,
Q91.0,"Trisomy 18, meiotic nondisjunction",,,,,
Q91.2,"Trisomy 18, translocation",,,,,
Q91.3,"Edwards' syndrome, unspecified",,,,,
Q91.7,"Patau's syndrome, unspecified",,,,,
Q92.9,"Trisomy and partial trisomy of autosomes, unspecified",,,,,
Q93.1,"Whole chromosome monosomy, mosaicism (mitoticnondisjunction)",,,,,
Q93.2,Chromosome replaced with ring or dicentric,,,,,
Q93.4,"Deletion of short arm of chromosome 5; Cri-du-chatsyndrome",,,,,
Q93.5,"Other deletions of part of a chromosome; Angelmansyndrome",,,,,
Q93.7,Deletions with other complex rearrangements,,,,,
Q93.9,"Deletion from autosomes, unspecified",,,,,
Q95.9,"Balanced rearrangement and structural marker, unspecified",,,,,
Q96.9,"Turner's syndrome, unspecified",,,,,
Q97.9,"Sex chromosome abnormality, female phenotype,unspecified",,,,,
Q98.4,"Klinefelter's syndrome, unspecified",,,,,
Q99.2,Fragile X chromosome;  Fragile X syndrome,,,,,
Q99.8,Other specified chromosome abnormalities,,,,,
N18.0,End stage renal disease,,,,,
N18.5,"Chronic kidney disease, stage 5Chronic uraemiaEnd stage kidney disease:• in allograft failure• NOS• on dialysis• without dialysis or transplantRenal retinitis+(H32.8*)Uraemic:• apoplexia+(I68.8*)• dementia+(F02.8*)• neuropathy+(G63.8*)• paralysis+(G99.8*)• pericarditis+(I32.8*)",,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
N18.9,"Chronic renal failureChronic kidney disease, unspecified",,,,,
N19,"Unspecified renal failureUnspecified kidney failureRenal insufficiency NOS",,,,,
J44.0,"Chronic obstructive/ asthmatic/ emphysematouspulmonary disease with acute lower respiratory infection",,,,,
J44.1,"Chronic obstructive/ asthmatic/ emphysematouspulmonary disease with acute exacerbation, unspecified",,,,,
J44.8,"Chronic  asthmatic (obstructive) bronchitis NOS; Chronicemphysematous bronchitis NOS; Chronic obstructivebronchitis NOS",,,,,
J44.9,"Chronic obstructive pulmonary disease, unspecified;Chronic obstructive airway disease NOS; Chronicobstructive lung disease NOS",,,,,
Q35.0,"Cleft hard palate, bilateral; Bilateral fissure of hard palate;Bilateral palatoschisis of hard palate",,,,,
Q35.1,Cleft hard palate,,,,,
Q35.3,Cleft soft palate,,,,,
Q35.5,Cleft hard palate with cleft soft palate,,,,,
Q35.7,Cleft uvula,,,,,
Q35.8,"Cleft palate, unspecified, bilateral",,,,,
Q35.9,"Cleft palate, unspecified",,,,,
Q36.0,"Cleft lip, bilateral",,,,,
Q36.1,"Cleft lip, median",,,,,
Q36.9,"Cleft lip, unilateral; Cleft lip NOS",,,,,
Q37.0,Cleft hard palate with bilateral cleft lip,,,,,
Q37.1,"Cleft hard palate with unilateral cleft lip; Cleft hard palatewith cleft lip NOS",,,,,
Q37.2,Cleft soft palate with bilateral cleft lip,,,,,
Q37.3,"Cleft soft palate with unilateral cleft lip; Cleft soft palatewith cleft lip NOS",,,,,
Q37.4,Cleft hard and soft palate with bilateral cleft lip,,,,,
Q37.5,"Cleft hard and soft palate with unilateral cleft lip; Cleft hardand soft palate with cleft lip NOS",,,,,
Q37.8,Unspecified cleft palate with bilateral cleft lip,,,,,
Q37.9,"Unspecified cleft palate with unilateral cleft lip; Cleft palatewith cleft lip NOS",,,,,
F01.0,Vascular dementia of acute onset,,,,,
R41.0,"Disorientation, unspecified; Confusion NOS",,,,,
R41.3,Other amnesia; Amnesia NOS,,,,,
R54,"Senility; Old age without mention of psychosis; Senescencewithout mention of psychosis; Senile asthenia; Seniledebility",,,,,
D34,Benign neoplasm of thyroid gland,,,,,
D35.0,Benign neoplasm of Adrenal gland,,,,,
D35.1,Benign neoplasm of Parathyroid gland,,,,,
D35.2,Benign neoplasm of Pituitary gland,,,,,
D35.3,Benign neoplasm of Craniopharyngeal duct,,,,,
D35.4,Benign neoplasm of Pineal gland,,,,,
D35.9,"Benign neoplasm of Endocrine gland, unspecified",,,,,
D16.0,Benign neoplasm of Scapula and long bones of upper limb,,,,,
D16.1,Benign neoplasm of Short bones of upper limb,,,,,
D16.2,Benign neoplasm ofLong bones of lower limb,,,,,
D16.3,Benign neoplasm of Short bones of lower limb,,,,,
D16.4,"Benign neoplasm of Bones of skull and face; Benignneoplasm of  Superior Maxilla; Benign neoplasm of Orbitalbone",,,,,
D16.5,Benign neoplasm of Lower jaw bone,,,,,
D16.6,Benign neoplasm of Vertebral column,,,,,
ICD 10 CODE,DESCRIPTION,,,,,
,,,,,,
D16.8,"Benign neoplasm of Pelvic bones, sacrum and coccyx",,,,,
D16.9,"Benign neoplasm of Bone and articular cartilage,unspecified",,,,,
D12.0,"Benign neoplasm of Caecum;Benign neoplasm ofIleocaecal valve",,,,,
D12.1,Benign neoplasm of Appendix,,,,,
